# from run-0018-console.txt; duty is the COMMANDED duty, which the run log does not carry
elapsed_s,state,temp_c,target_c,duty,relay,cold_c,cpu_c
368.64,running,194.1875,191.74,0.000,0,40.25,34.29
369.64,running,193.8125,191.25,0.000,0,40.31,33.43
370.67,running,193.3750,190.74,0.000,0,40.31,33.65
371.64,running,193.0000,190.26,0.000,0,40.38,34.08
372.65,running,192.5625,189.77,0.000,0,40.38,33.65
373.65,running,191.9375,189.28,0.000,0,40.38,33.43
374.65,running,191.5625,188.78,0.000,0,40.44,33.43
375.64,running,191.1250,188.29,0.000,0,40.50,34.29
376.64,running,190.6875,187.80,0.000,0,40.50,34.29
377.65,running,190.3750,187.30,0.000,0,40.56,34.08
378.64,running,189.8750,186.81,0.000,0,40.56,33.86
379.65,running,189.3750,186.33,0.000,0,40.63,34.71
380.65,running,188.8750,185.91,0.000,0,40.69,34.29
381.64,running,188.4375,185.50,0.000,0,40.69,34.07
382.69,running,187.8750,185.06,0.000,0,40.69,34.08
383.64,running,187.5000,184.66,0.000,0,40.75,33.86
384.64,running,187.0625,184.24,0.000,0,40.81,34.71
385.65,running,186.6250,183.82,0.000,0,40.81,34.29
386.64,running,186.1875,183.40,0.000,0,40.81,34.29
387.65,running,185.7500,182.98,0.000,0,40.81,34.08
388.69,running,185.1250,182.54,0.000,0,40.81,34.29
389.68,running,184.7500,182.13,0.000,0,40.81,33.86
390.64,running,184.3125,181.73,0.000,0,40.88,33.87
391.64,running,183.9375,181.31,0.000,0,40.88,34.07
392.64,running,183.5000,180.89,0.000,0,40.88,34.29
393.64,running,182.9375,180.47,0.000,0,40.88,34.50
394.67,running,182.5625,180.04,0.000,0,40.88,34.51
395.65,running,182.1875,179.63,0.000,0,40.94,34.29
396.65,running,181.7500,179.21,0.000,0,40.94,33.87
397.65,running,181.3750,178.80,0.000,0,40.94,34.08
398.64,running,180.8750,178.38,0.000,0,40.94,34.08
399.64,running,180.1875,177.96,0.000,0,40.94,33.86
400.64,running,179.8125,177.54,0.000,0,40.94,33.65
401.66,running,179.4375,177.11,0.000,0,41.00,34.50
402.64,running,178.9375,176.70,0.000,0,41.06,33.87
403.64,running,178.5625,176.28,0.000,0,41.06,34.50
404.68,running,178.1875,175.85,0.000,0,41.06,34.08
405.65,running,177.8750,175.44,0.000,0,41.13,34.30
406.66,running,177.3750,175.02,0.000,0,41.06,34.29
407.68,running,176.8750,174.62,0.000,0,41.13,33.65
408.64,running,176.5000,174.27,0.000,0,41.19,33.64
409.65,running,176.0000,173.91,0.000,0,41.13,34.07
410.64,running,175.6875,173.55,0.000,0,41.19,34.08
411.64,running,175.2500,173.18,0.000,0,41.19,34.29
412.65,running,174.8125,172.82,0.000,0,41.19,34.29
413.65,running,174.3750,172.46,0.000,0,41.25,33.86
414.64,running,174.0000,172.10,0.000,0,41.25,34.08
415.65,running,173.6250,171.73,0.000,0,41.25,34.07
416.64,running,173.3125,171.37,0.000,0,41.31,34.07
417.65,running,172.8750,171.01,0.000,0,41.31,33.87
